"komnr","year","kommunenavn","bef","bef0_19","bef1_5","bef6_12","bef13_15","bef67_79","bef80_89","bef90_","kommunaleveierkm","psyk_17","psyk18_66","knavn","andel_k_bh","barn_k_bh","barn_k_bh_pi","andel_tettbygd","VoteShareLEFT","ENoP","ntodrres","ntodr","n_driftres","u_adm","u_gs","u_utd","u_bh","u_hs","u_sos","u_bv","u_plo","u_kul","u_kv","u_var","u_inf","u_ann","bef_0_5","bef_6_15","bef_16_66","bef_67_79","bef_80_89","bef_90_","skilte_16_59","arbledig_16_59","dod","ikke_gifte_67_","pu_o16","driftsenheter","areal_total","landbrukseiendom","bef_16_22","bef_23_66","sone_snitt","innv_6_15","barn_enslig","fattige","ufor_18_49","flyktninger","opphopning","innb_hoyere_utd","bef_0_1","bef_2_5","barn_u_ks","vertskom_ant","rens_sum","rensekap","int_til","aleneboende","snomengde","snodager","rkb_utg","rkb_ant","rkb_utg_selv","frie","frie_tot","y"
533,2017,"Lunner",9080,2197,505,793,363,986,275,60,70,52,298,"Lunner",66,318,0.0350220277905464,0.632378876209259,0.479523062705994,4.37062931060791,1.79999995231628,12113,1.33403086662292,4.09339207048458,12.9812775330396,2.58480176211454,8.57544052863436,2.44977973568282,4.14515418502203,2.23270925110132,18.2376651982379,1.15033039647577,0.908259911894273,2.19008810572687,2.84801762114537,9.68149779735683,574,1150,6049,1015,271,59,577,107,77,601,44,114,291.84,449,778,5271,26894.28266667,92,244,366,182,142,0.27407472,1766,174,400,57.5,0,3488,3596.7778,33046000,682,263.8,40.4,32026.02,17,11031.02,15250,488670,63.7309471661824
533,2018,"Lunner",9065,2150,507,774,342,1035,274,61,70,45,318,"Lunner",69.6999969482422,325,0.0358521789312363,0.638720333576202,0.479523062705994,4.37062931060791,-1.10000002384186,-7696,-0.848979592323303,4.04931053502482,13.580805295091,1.20187534473249,9.09740761169333,2.80099282956426,3.28063982349697,2.53436293436293,19.4265857694429,1.27788196359625,1.42790954219526,2.08935466078323,2.61941533370105,8.61643684500827,588,1123,5980,1062,277,64,549,84,74,611,45,111,291.84,444,740,5240,27083.05466667,88,225,409,190,139,0.22952993,1778,183,405,65.4333333,0,2990,3596.7778,29438600,712,359.6,51.2,41027,19,16897,10003,502787,62.5375620513612
534,2014,"Gran",13607,3204,704,1130,548,1509,598,120,157,91,305,"Gran",46.2999992370605,290,0.0213125590234995,0.452000021934509,0.403854519128799,4.41818189620972,0.200000002980232,1702,0.125082671642303,3.85411920335122,12.4832806643639,1.38730065407511,6.12030572499449,2.60858381715294,3.95987359447343,1.63555522892629,21.9686190931138,2.49908135518483,0.710663629014478,1.95362680973029,3.18174469023297,9.73241713823767,841,1670,8876,1549,595,122,808,175,99,1082,70,302,756.65,1098,1189,7687,59715.594,105,337,486,338,209,0.37115978,2142,269,572,86.555,16,4832,4842.7778,30304200,1172,316.3,63.6,67192,25,41117,20316,670685,62.4878371362561
534,2015,"Gran",13685,3227,713,1130,534,1588,593,130,159,107,354,"Gran",46.2999992370605,296,0.0216295216232538,0.451516270637512,0.403854519128799,4.41818189620972,0,20,0.00146145420148969,3.95052977712824,12.6818414322251,1.27482645232006,6.22031421264158,2.59152356594812,4.07497259773475,1.56010230179028,21.2413591523566,2.86466934599927,0.796638655462185,2.20928023383266,3.52838874680307,10.6738034344172,855,1655,8857,1635,595,129,804,188,94,1115,67,302,756.65,1104,1195,7662,59475.55433333,107,326,510,348,227,0.41161811,2203,268,587,79.05,15,5394,4842.7778,34757400,1135.5,242.5,44.6,68573,25,41548,15639,685858,62.9959079284434
534,2016,"Gran",13695,3189,704,1120,527,1662,590,140,160,84,335,"Gran",45.2000007629395,279,0.0203723981976509,0.456516981124878,0.350714355707169,3.94054007530212,0.200000002980232,2627,0.191821828484535,3.97415115005476,13.0504563709383,1.36246805403432,6.66411098941219,2.75764877692589,4.77875136911281,1.78999634903249,22.7113545089449,2.91851040525739,0.722453450164294,2.06396495071194,3.67499087258123,10.7423877327492,825,1641,8835,1690,589,141,784,152,92,1137,69,297,756.65,1104,1180,7655,59427.88,106,307,544,340,258,0.34564834,2252,253,572,72.04166667,14,5337,4842.7778,32359000,1099,252.2,45.5,65789,25,36864,33936,719494,66.660679075655
534,2017,"Gran",13707,3184,680,1124,522,1714,584,144,160,87,375,"Gran",47.7000007629395,305,0.0222514048218727,0.460348725318909,0.350714355707169,3.94054007530212,2.70000004768372,30440,2.22076320648193,4.06770263369082,13.2253593054644,1.41766980374991,6.80302035456336,2.80258262201795,3.52462245567958,2.09776026847596,22.4432042022324,2.71313927190487,0.709126723571898,2.23608375282702,3.93142190121836,11.0074414532721,822,1633,8821,1758,587,138,792,166,119,1183,73,293,756.65,1098,1179,7642,59314.637,103,300,629,351,289,0.44014836,2295,261,561,75.83333333,13,4625,4842.7778,43716500,1101,240.8,41.3,71404,25,40529,20994,739581,68.1924565018784
534,2018,"Gran",13770,3171,698,1126,519,1795,592,135,160,82,406,"Gran",49.4000015258789,313,0.0227305740118027,0.470806092023849,0.350714355707169,3.94054007530212,2.5,28276,2.0534496307373,4.18932461873638,13.558896151053,1.37131445170661,7.07022512708787,3.14756717501816,3.29157588961511,2.13028322440087,22.902614379085,2.83877995642702,0.712200435729847,2.36151053013798,3.99092229484386,11.2747276688453,772,1614,8812,1821,581,135,795,134,119,1205,72,285,756.65,1045,1195,7617,59352.56866667,109,320,635,341,287,0.35676133,2367,224,548,83.30333335,12,4254,4842.7778,41913600,1128,318.6,50.1,74127,25,42377,23152,764347,69.618663864579
536,2014,"Søndre Land",5701,1250,258,418,214,709,240,49,42,40,171,"Søndre Land",89.5999984741211,196,0.0343799330294132,0.345999985933304,0.535886406898499,3.34224629402161,4.90000009536743,24987,4.38291549682617,5.59515874407999,12.3634450096474,1.00228030170146,6.27258375723557,2.47710927907385,2.06034029117699,2.91896158568672,30.312927556569,1.94106297140852,0.512541659358007,3.45658656376074,4.7104016839151,11.6228731801438,302,621,3829,719,231,53,361,69,50,522,27,115,728.36,570,517,3312,35800.53766667,34,151,213,186,60,0.16324272,823,104,198,41,58,1913,1733.1111,4213200,575,331.4,67.4,25125,11,13652,8027,301870,78.0063149004396
536,2015,"Søndre Land",5772,1230,240,411,228,733,227,55,42,31,203,"Søndre Land",89.5999984741211,180,0.0311850309371948,0.353430360555649,0.535886406898499,3.34224629402161,1.79999995231628,9512,1.64795565605164,5.51749826749827,12.8049203049203,0.888080388080388,6.06046431046431,2.49410949410949,2.48163548163548,2.76230076230076,29.8069993069993,1.89726264726265,0.51004851004851,3.61607761607762,4.87075537075537,11.7822245322245,304,639,3823,754,228,54,359,60,49,535,29,108,728.36,571,509,3314,35859.43666667,40,149,213,199,69,0.13771228,870,108,196,28.92,55,1684,1733.1111,5138000,547.5,217.1,45.6,28401,11,16510,-5216,296473,75.3581081162041
536,2016,"Søndre Land",5758,1227,238,423,211,758,217,54,42,26,176,"Søndre Land",89.8000030517578,185,0.0321292132139206,0.353594988584518,0.443045914173126,4.43262386322021,3.90000009536743,20553,3.56946849822998,5.8487321986801,13.7233414379993,0.788989232372352,6.14640500173671,2.68061827023272,2.93278916290379,3.44598819034387,30.7255991663772,2.08214657867315,0.509725599166377,4.02882945467176,5.24296630774575,12.6526571726294,300,623,3764,767,216,56,339,54,49,528,31,113,728.36,572,512,3252,36066.971,45,135,244,189,70,0.13472245,893,106,194,36.375,49,790,1733.1111,6901200,520,274.9,52.9,31466,11,18739,8085,304843,81.7255990991331
536,2017,"Søndre Land",5717,1208,252,413,204,779,215,61,42,31,161,"Søndre Land",89.1999969482422,207,0.036207802593708,0.363127499818802,0.443045914173126,4.43262386322021,1,5716,0.999825060367584,5.3033059296834,13.9457757565157,1.05334965891202,7.1633723981109,3.15305230015743,3.51897848521952,4.98198355781004,32.5359454259227,2.14675529123666,0.564281966066119,4.35070841350359,5.35665558859542,13.4717509183138,309,601,3714,792,227,57,345,54,60,548,30,115,728.36,575,501,3213,35864.013,59,122,275,184,72,0.15675058,924,103,206,36.66666667,42,2317,1733.1111,13851500,524,271.8,48.5,43302,13,27247,10022,315948,85.073989832101
536,2018,"Søndre Land",5650,1178,264,395,181,800,231,56,42,36,138,"Søndre Land",90.0999984741211,219,0.0387610606849194,0.364601761102676,0.443045914173126,4.43262386322021,-1.10000002384186,-6017,-1.06495571136475,5.97982300884956,13.9844247787611,1.26955752212389,8.37504424778761,3.23911504424779,3.13787610619469,3.93911504424779,34.0279646017699,2.28867256637168,0.675575221238938,3.5870796460177,5.40194690265487,13.2228318584071,326,568,3663,797,244,50,331,48,61,560,31,110,728.36,569,473,3190,35240.023,59,105,226,180,78,0.11248142,931,103,223,28.3883333,41,2327,1733.1111,10988200,519,331.3,55.9,53922,16,33602,8768,323368,84.8412389789007
538,2014,"Nordre Land",6700,1482,338,476,257,862,319,69,83,30,129,"Nordre Land",100,313,0.0467164181172848,0.425999999046326,0.576551616191864,3.15584444999695,3.79999995231628,21884,3.26626873016357,5.32134328358209,11.5279104477612,1.50716417910448,6.43537313432836,3.53119402985075,3.32910447761194,2.73,23.0813432835821,2.50388059701493,0,3.18328358208955,4.92731343283582,12.1216417910448,394,731,4346,875,324,67,379,85,57,642,38,217,955.31,934,627,3719,55918.555,45,174,216,213,41,0.15501092,886,118,276,28.5,0,2563,2388.5557,13353600,559,459,85.7,26084,11,14611,8857,365379,71.3441791779248
538,2015,"Nordre Land",6740,1477,333,490,223,880,328,56,83,31,142,"Nordre Land",100,300,0.0445103868842125,0.429821968078613,0.576551616191864,3.15584444999695,0.899999976158142,5537,0.82151335477829,5.18249258160237,11.7439169139466,1.30771513353116,6.35430267062315,4.04183976261128,3.33071216617211,6.38427299703264,23.4686943620178,2.39050445103858,0.726557863501484,3.11409495548961,4.5486646884273,12.0875370919881,389,711,4347,893,328,50,385,80,58,628,36,220,955.31,939,634,3713,54345.41033333,52,169,211,219,40,0.14305841,918,132,257,57.42,0,2424,2388.5557,16520200,545.5,265.9,55.3,24213,11,12322,-3072,381181,73.4152819007724
538,2016,"Nordre Land",6751,1473,333,495,215,892,323,54,83,19,141,"Nordre Land",100,301,0.0445859879255295,0.431491643190384,0.386276602745056,3.05020928382874,4.90000009536743,30266,4.48318767547607,4.27018219523034,11.8900903569841,1.47859576359058,6.49859280106651,3.5119241593838,3.47711450155533,7.44734113464672,25.4688194341579,2.43682417419642,0.730410309583765,3.615168123241,4.80462153754999,13.0656199081618,389,704,4361,915,331,52,377,72,58,631,38,209,955.31,938,631,3730,53128.83166667,50,152,218,216,49,0.1298357,952,125,264,41,0,2877,2388.5557,19488000,532,318.5,64,24527,10,12957,16875,407188,80.1128721666626
538,2017,"Nordre Land",6773,1479,325,502,217,931,321,56,83,23,127,"Nordre Land",100,297,0.0438505820930004,0.43761995434761,0.386276602745056,3.05020928382874,3.20000004768372,20549,3.03395843505859,5.65391997637679,11.9130370589104,1.73689650081205,6.76598257788277,3.91436586446183,3.39199763767902,10.1105861508933,25.22737339436,2.30267237560904,0.751808652000591,3.88276982134948,4.62261922338698,13.2967665731581,377,725,4343,937,320,52,376,62,77,644,38,209,955.31,935,602,3741,53252.088,57,146,267,211,56,0.135684,956,121,256,35.5,0,2016,2388.5557,18560000,543,305.4,53.8,28168,12,13348,11291,414177,83.3079876687807
538,2018,"Nordre Land",6750,1463,327,510,220,959,312,52,79,26,122,"Nordre Land",100,291,0.0431111119687557,0.442370384931564,0.386276602745056,3.05020928382874,0.899999976158142,5639,0.835407435894012,5.772,12.3235555555556,1.51777777777778,7.50622222222222,3.82651851851852,3.57096296296296,6.90503703703704,27.4557037037037,2.36666666666667,0.944740740740741,3.74977777777778,5.37140740740741,13.9503703703704,363,733,4294,954,319,47,350,67,69,651,36,213,955.31,911,583,3711,53128.81933333,63,139,239,213,65,0.12300796,986,112,251,42.96000005,0,1946,2388.5557,19894350,559,392.4,66.7,28984,12,13744,7228,428469,82.1457778062644
540,2014,"Sør-Aurdal",3133,728,157,247,126,410,176,40,48,9,106,"Sør-Aurdal",100,118,0.0376635827124119,0.222000002861023,0.302892297506332,4.13907289505005,-2.5,-7082,-2.26045322418213,7.15671879987233,14.2684328120013,0.584743057772103,5.85477178423236,3.93775933609959,2.69741461857644,1.53399297797638,27.4203638684966,1.86402808809448,1.0105330354293,3.49090328758379,5.07724225981487,12.0274497286945,175,376,1946,417,173,45,176,24,21,301,26,124,1109.04,727,273,1673,50950.28833333,23,63,100,66,19,0.04303315,473,48,127,10.355,0,452,414.66666,3380800,258,391.3,83.6,10343,5,5128,3136,193740,72.6364507017674
540,2015,"Sør-Aurdal",3094,708,146,249,116,427,163,43,48,8,94,"Sør-Aurdal",100,116,0.0374919213354588,0.225274726748466,0.302892297506332,4.13907289505005,4.09999990463257,12409,4.01066589355469,7.0617323852618,13.9547511312217,0.637362637362637,5.49450549450549,4.56237879767292,2.82967032967033,1.87556561085973,26.5242404654169,2.13639301874596,1.07175177763413,5.64835164835165,4.71266968325792,14.2065287653523,173,355,1910,432,163,42,166,26,20,299,25,120,1109.04,722,284,1626,50255.351,25,53,106,71,32,0.04779106,470,56,117,10.585,0,478,414.66666,4834600,258.5,212,47.7,11789,6,5303,2487,196950,80.5200388735159
540,2016,"Sør-Aurdal",3058,681,134,249,104,432,157,49,49,6,100,"Sør-Aurdal",100,125,0.0408763885498047,0.232831910252571,0.249365076422691,3.23834252357483,4.69999980926514,14505,4.74329614639282,6.53008502289078,14.9614126880314,0.734466971877044,5.67233485938522,5.0967952910399,2.94440810987574,2.06082406801831,29.3266841072596,2.23708306082407,1.14421190320471,5.29300196206671,5.16775670372793,14.5765206017005,170,340,1882,446,155,51,163,23,21,304,27,112,1109.04,717,279,1603,49395.99733333,27,49,116,74,34,0.04650487,460,59,111,17.875,0,0,414.66666,6815200,259,294.2,59.2,11203,5,5418,7001,212252,85.9123608945943
540,2017,"Sør-Aurdal",3026,668,148,225,103,458,151,51,49,14,101,"Sør-Aurdal",100,131,0.0432914756238461,0.237607404589653,0.249365076422691,3.23834252357483,3.5,10930,3.61202907562256,7.09814937210839,15.3962326503635,0.897554527428949,6.2349636483807,5.31394580304032,3.08030403172505,2.05353602115003,31.5099140779907,2.0380039656312,1.20786516853933,5.57005948446794,5.42333113020489,15.1368142762723,172,340,1852,466,147,47,157,21,27,309,27,108,1109.04,716,269,1583,48593.01433333,31,47,123,70,36,0.04428801,456,59,113,15.20833333,0,602,414.66666,6121000,271,282.6,52.5,13845,6,6435,4301,215600,89.4358889566536
540,2018,"Sør-Aurdal",3014,652,147,227,116,466,152,48,49,13,88,"Sør-Aurdal",100,115,0.0381552763283253,0.22163237631321,0.249365076422691,3.23834252357483,0.699999988079071,2198,0.729263424873352,7.314200398142,16.7962840079628,0.809223623092236,7.0149303251493,5.66821499668215,3.09555408095554,2.25945587259456,34.5537491705375,2.48772395487724,1.17418712674187,4.98042468480425,6.44260119442601,15.8941605839416,158,339,1828,479,162,45,158,13,26,313,30,106,1109.04,713,251,1577,48028.071,34,47,136,74,40,0.03075055,470,49,109,14.01,0,589,414.66666,6410600,286,347.7,63.3,16404,6,8784,3483,221308,93.3258128608389
541,2014,"Etnedal",1408,297,69,103,55,189,82,20,15,2,44,"Etnedal",100,57,0.0404829531908035,0.165000006556511,0.38532555103302,3.16901397705078,8.5,13002,9.234375,7.77130681818182,15.5426136363636,3.32741477272727,7.69105113636364,4.87286931818182,3.27769886363636,1.59943181818182,29.3792613636364,2.91051136363636,0.669034090909091,5.85369318181818,8.19886363636364,20.9595170454545,75,164,872,196,84,18,86,8,11,170,13,74,459.14,389,113,759,12703.664,8,38,92,34,5,0.03192794,196,18,57,3.79,0,139,233.22223,3709200,174,415.4,87.6,2805,1,1762,3422,101528,100.328125
541,2015,"Etnedal",1402,286,63,97,57,196,84,21,15,8,35,"Etnedal",100,46,0.0328102707862854,0,0.38532555103302,3.16901397705078,8.80000019073486,13547,9.66262435913086,9.79243937232525,15.8181169757489,2.08844507845934,6.69400855920114,6.19614835948645,3.03138373751783,1.54065620542083,29.4415121255349,3.19543509272468,0.549215406562054,5.93651925820257,8.00356633380884,19.7731811697575,64,155,808,192,83,18,81,6,11,173,9,73,459.15,390,105,703,12591.6,11,32,116,31,1.5,0.02868126,204,17,47,5.5,0,330,233.22223,3864200,156.5,243.5,56.5,2866,1,1785,1723,103284,101.950070864124
541,2016,"Etnedal",1321,287,50,108,54,192,82,16,15,7,40,"Etnedal",100,44,0.0333080999553204,0,0.408309459686279,3.35820865631104,6.59999990463257,10860,8.22104454040527,9.9772899318698,17.1241483724451,2.11279333838002,7.26722180166541,8.30809992429977,4.79788039364118,2.02725208175625,33.0431491294474,3.24905374716124,0.685087055261166,7.42013626040878,9.40121120363361,22.8682816048448,73,163,809,193,83,14,78,9,10,167,9,64,459.15,377,102,707,12396.04433333,15,33,153,34,4,0.06154927,206,28,45,9.125,0,167,233.22223,8268400,139,299.7,67.9,2968,1,1811,1722,106572,113.634367780375
541,2017,"Etnedal",1351,288,60,110,50,194,82,18,15,5,34,"Etnedal",100,51,0.0377498157322407,0.174685418605804,0.408309459686279,3.35820865631104,-0.100000001490116,-95,-0.0703182816505432,8.49666913397483,17.760177646188,3.86676535899334,7.4759437453738,7.9119170984456,6.90303478904515,2.43301258327165,34.620281273131,3.40340488527017,0.686898593634345,5.95558845299778,8.15099925980755,22.0636565507032,65,159,819,202,79,22,68,9,11,167,8,60,459.15,377,112,707,12240.46433333,18,30,109,38,11,0.0365483,210,20,45,9.54166667,0,150,233.22223,9737500,141,291.1,55.1,5144,2,2674,2721,108258,107.594374538483
541,2018,"Etnedal",1352,296,60,112,45,200,78,23,15,8,30,"Etnedal",100,48,0.0355029590427876,0.183431953191757,0.408309459686279,3.35820865631104,-3.5,-5778,-4.27366876602173,9.16863905325444,18.0739644970414,2.48742603550296,7.51109467455621,8.45192307692308,6.2810650887574,2.37795857988166,35.4378698224852,3.42677514792899,0.790680473372781,7.87647928994083,10.0369822485207,24.6183431952663,62,158,798,207,79,22,72,9,11,169,7,58,459.15,369,107,691,11980.681,25,29,65,34,16,0.02304279,215,14,48,-3.76166665,0,240,233.22223,7167800,152,401.5,71.6,2852,1,1582,1078,109530,107.647189222144
542,2014,"Nord-Aurdal",6417,1415,312,502,235,740,275,61,68,43,252,"Nord-Aurdal",91.0999984741211,244,0.0380239970982075,0.50900000333786,0.426602870225906,4.49640274047852,4.59999990463257,25453,3.96649527549744,4.46252142745831,10.3076203833567,1.09693002960885,5.92628954340034,2.95324918186068,2.79803646563815,2.44849618201652,21.8524232507402,2.44475611656537,0.600124668848372,4.16503038803179,3.89948574100047,12.2063269440549,362,759,4245,759,284,63,420,83,48,540,29,202,906.52,843,547,3698,47029.389,53,153,184,125,69,0.15576903,1105,112,250,34.71,9,3363,3275.8889,7548000,658,363.4,80.4,5595,4,1423,6928,336019,66.9214586540232
542,2015,"Nord-Aurdal",6466,1409,305,498,236,773,281,69,69,36,247,"Nord-Aurdal",91.0999984741211,235,0.0363439545035362,0.527683258056641,0.426602870225906,4.49640274047852,3.29999995231628,20594,3.18496751785278,4.69842251778534,10.329724713888,1.04253015774822,6.11846582121868,3.3866377977111,2.89669038045159,2.77806990411383,26.036653263223,3.46736776987318,0.549180327868853,5.52489947417259,4.37983297247139,14.9638107021342,361,731,4235,795,280,66,415,63,46,572,29,206,906.53,846,559,3676,46869.22666667,51,167,238,142,64,0.14883128,1135,109,252,14.53,9,3049,3275.8889,7308400,641.5,221,55.4,13932,8,5284,19765,363871,74.3934426183786
542,2016,"Nord-Aurdal",6458,1397,297,498,224,827,275,69,69,27,242,"Nord-Aurdal",91.3000030517578,230,0.0356147401034832,0.532362937927246,0.493961185216904,3.88198733329773,3.5,23516,3.64137506484985,4.93062867760917,10.7678847940539,1.16676989780118,6.29993806131929,3.36791576339424,3.51765252400124,3.467017652524,29.7510065035615,2.67172499225767,0.729018271910808,5.43821616599566,5.18875812945184,15.1944874574172,351,708,4201,844,278,75,413,62,44,585,28,196,906.52,848,564,3637,46765.944,53,140,262,133,68,0.16085959,1162,121,230,32.08333333,9,3800,3275.8889,15362600,625,265.5,63.4,21740,11,9013,15488,381438,80.9379064987303
542,2017,"Nord-Aurdal",6490,1388,298,484,225,896,279,69,69,25,217,"Nord-Aurdal",90.4000015258789,236,0.036363635212183,0.535901367664337,0.493961185216904,3.88198733329773,3.79999995231628,26959,4.15392923355103,5.13035439137134,11.6604006163328,1.40708782742681,6.93482280431433,3.33451463790447,3.62788906009245,4.05870570107858,29.1946070878274,2.73220338983051,0.656702619414484,5.39922958397535,5.20862865947612,15.4038520801233,363,687,4182,923,277,66,421,50,58,612,29,191,906.52,857,563,3619,46853.14466667,62,132,247,136,63,0.12344106,1207,119,244,30.875,9,3359,3275.8889,15145500,626,264.5,54.4,28819,14,11529,10831,392198,83.4990756125957
